GISJOIN,GEOID,TotPop,Allocated
G7201070954802,14000US72107954802,1561,26
G7201070954901,14000US72107954901,3030,202
G7201070954902,14000US72107954902,1802,44
G7201070955001,14000US72107955001,4270,287
G7201070955002,14000US72107955002,1903,68
G7201070955100,14000US72107955100,3330,171
G7201090290100,14000US72109290100,3701,87
G7201090290200,14000US72109290200,4303,115
G7201090290300,14000US72109290300,4541,43
G7201090290400,14000US72109290400,3693,55
G7201090990000,14000US72109990000,0,0
G7201110730100,14000US72111730100,4609,71
G7201110730200,14000US72111730200,2271,17
G7201110730300,14000US72111730300,5756,563
G7201110730400,14000US72111730400,1750,93
G7201110730700,14000US72111730700,3432,223
G7201110730800,14000US72111730800,1427,83
G7201110990000,14000US72111990000,0,0
G7201130070100,14000US72113070100,4491,187
G7201130070201,14000US72113070201,2707,189
G7201130070202,14000US72113070202,1183,57
G7201130070300,14000US72113070300,1976,99
G7201130070400,14000US72113070400,2129,126
G7201130070502,14000US72113070502,3612,63
G7201130070503,14000US72113070503,3677,169
G7201130070513,14000US72113070513,2501,97
G7201130070514,14000US72113070514,2410,97
G7201130070522,14000US72113070522,3153,191
G7201130070800,14000US72113070800,1216,38
G7201130070900,14000US72113070900,1602,70
G7201130071000,14000US72113071000,1133,97
G7201130071200,14000US72113071200,2253,205
G7201130071300,14000US72113071300,3121,104
G7201130071401,14000US72113071401,2272,147
G7201130071402,14000US72113071402,3669,250
G7201130071500,14000US72113071500,3196,555
G7201130071601,14000US72113071601,2252,121
G7201130071602,14000US72113071602,2612,124
G7201130071700,14000US72113071700,1547,77
G7201130071800,14000US72113071800,1761,132
G7201130071900,14000US72113071900,4197,182
G7201130072000,14000US72113072000,1787,75
G7201130072101,14000US72113072101,1279,77
G7201130072102,14000US72113072102,4542,436
G7201130072201,14000US72113072201,3595,178
G7201130072202,14000US72113072202,3924,266
G7201130072300,14000US72113072300,1225,52
G7201130072400,14000US72113072400,5660,191
G7201130072500,14000US72113072500,5807,318
G7201130072600,14000US72113072600,2344,48
G7201130072701,14000US72113072701,2859,245
G7201130072703,14000US72113072703,4163,266
G7201130072704,14000US72113072704,2823,87
G7201130072900,14000US72113072900,6145,415
G7201130073001,14000US72113073001,2757,94
G7201130073002,14000US72113073002,4086,125
G7201130073003,14000US72113073003,1763,24
G7201130073004,14000US72113073004,3343,114
G7201130073005,14000US72113073005,2422,186
G7201130073006,14000US72113073006,2757,84
G7201130073008,14000US72113073008,0,0
G7201130073009,14000US72113073009,5022,156
G7201130073010,14000US72113073010,3370,270
G7201130993000,14000US72113993000,0,0
G7201150330100,14000US72115330100,6817,89
G7201150330200,14000US72115330200,4747,436
G7201150330300,14000US72115330300,4830,53
G7201150330400,14000US72115330400,6214,0
G7201150990000,14000US72115990000,0,0
G7201170959400,14000US72117959400,4841,179
G7201170959500,14000US72117959500,2543,39
G7201170959600,14000US72117959600,6101,219
G7201170990400,14000US72117990400,0,0
G7201190130101,14000US72119130101,4731,88
G7201190130102,14000US72119130102,5151,126
G7201190130200,14000US72119130200,2697,140
G7201190130300,14000US72119130300,3218,388
G7201190130401,14000US72119130401,3439,9
G7201190130402,14000US72119130402,4324,142
G7201190130500,14000US72119130500,5881,412
G7201190130601,14000US72119130601,3050,8
G7201190130602,14000US72119130602,2900,68
G7201190130701,14000US72119130701,7064,104
G7201190130702,14000US72119130702,4623,69
G7201190992700,14000US72119992700,0,0
G7201210960300,14000US72121960300,5475,112
G7201210960400,14000US72121960400,4813,367
G7201210960500,14000US72121960500,1250,97
G7201210960600,14000US72121960600,2422,145
G7201210960700,14000US72121960700,4321,355
G7201210960800,14000US72121960800,3162,176
G7201230952600,14000US72123952600,2907,0
G7201230952700,14000US72123952700,1849,31
G7201230952800,14000US72123952800,5399,176
G7201230952900,14000US72123952900,7527,313
G7201230953000,14000US72123953000,2549,272
G7201230953100,14000US72123953100,2324,153
G7201230953200,14000US72123953200,4127,62
G7201230992800,14000US72123992800,0,0
G7201250840100,14000US72125840100,3938,62
G7201250840200,14000US72125840200,5845,16
G7201250840300,14000US72125840300,3640,82
G7201250840400,14000US72125840400,5144,365
G7201250840500,14000US72125840500,4179,332
G7201250840600,14000US72125840600,3695,71
G7201250840700,14000US72125840700,3502,251
G7201270000400,14000US72127000400,1456,94
G7201270000506,14000US72127000506,1459,165
G7201270000600,14000US72127000600,1230,65
G7201270000700,14000US72127000700,1490,104
G7201270000900,14000US72127000900,2869,247
G7201270001000,14000US72127001000,4185,273
G7201270001100,14000US72127001100,1398,109
G7201270001200,14000US72127001200,1399,63
G7201270001301,14000US72127001301,2083,96
G7201270001302,14000US72127001302,3716,56
G7201270001400,14000US72127001400,978,36
G7201270001500,14000US72127001500,2162,154
G7201270001600,14000US72127001600,2220,170
G7201270001800,14000US72127001800,2025,84
G7201270001900,14000US72127001900,2911,241
G7201270002002,14000US72127002002,819,68
G7201270002100,14000US72127002100,1097,24
G7201270002200,14000US72127002200,1114,72
G7201270002300,14000US72127002300,615,63
G7201270002400,14000US72127002400,1882,198
G7201270002500,14000US72127002500,1372,28
G7201270002600,14000US72127002600,2001,152
G7201270002800,14000US72127002800,1849,77
G7201270002900,14000US72127002900,1233,51
G7201270003000,14000US72127003000,1547,81
G7201270003100,14000US72127003100,1666,81
G7201270003200,14000US72127003200,1809,109
G7201270003300,14000US72127003300,1483,62
G7201270003400,14000US72127003400,1858,149
G7201270003501,14000US72127003501,3816,56
G7201270003502,14000US72127003502,1082,24
G7201270003600,14000US72127003600,979,121
G7201270003700,14000US72127003700,3070,299
G7201270003800,14000US72127003800,1929,100
G7201270003902,14000US72127003902,3112,108
G7201270004200,14000US72127004200,1817,123
G7201270004306,14000US72127004306,2133,27
G7201270004400,14000US72127004400,1422,143
G7201270004500,14000US72127004500,1630,109
G7201270004600,14000US72127004600,3405,131
G7201270004700,14000US72127004700,4976,320
G7201270004800,14000US72127004800,2516,122
G7201270004900,14000US72127004900,2452,152
G7201270005000,14000US72127005000,3943,203
G7201270005101,14000US72127005101,1697,161
G7201270005102,14000US72127005102,1661,140
G7201270005103,14000US72127005103,2968,67
G7201270005201,14000US72127005201,2379,251
G7201270005202,14000US72127005202,2412,155
G7201270005204,14000US72127005204,1863,93
G7201270005214,14000US72127005214,3466,388
G7201270005215,14000US72127005215,2070,99
G7201270005300,14000US72127005300,2350,123
G7201270005401,14000US72127005401,5941,397
G7201270005402,14000US72127005402,1498,20
G7201270005403,14000US72127005403,5225,628
G7201270005500,14000US72127005500,3831,407
G7201270005601,14000US72127005601,2572,148
G7201270005602,14000US72127005602,3276,137
G7201270005800,14000US72127005800,2520,202
G7201270005900,14000US72127005900,1179,55
G7201270006000,14000US72127006000,1573,96
G7201270006101,14000US72127006101,3216,153
G7201270006102,14000US72127006102,1214,123
G7201270006200,14000US72127006200,1770,200
G7201270006300,14000US72127006300,5099,406
G7201270006500,14000US72127006500,1395,105
G7201270006600,14000US72127006600,2061,46
G7201270006700,14000US72127006700,3981,327
G7201270006800,14000US72127006800,3912,202
G7201270006900,14000US72127006900,2995,163
G7201270007004,14000US72127007004,1752,60
G7201270007100,14000US72127007100,1987,144
G7201270007300,14000US72127007300,3066,202
G7201270007400,14000US72127007400,1853,140
G7201270007500,14000US72127007500,1843,159
G7201270007600,14000US72127007600,2499,271
G7201270007700,14000US72127007700,2169,129
G7201270007800,14000US72127007800,4844,374
G7201270007900,14000US72127007900,2222,72
G7201270008001,14000US72127008001,3650,189
G7201270008002,14000US72127008002,3331,158
G7201270008100,14000US72127008100,2215,96
G7201270008201,14000US72127008201,1651,28
G7201270008202,14000US72127008202,2197,41
G7201270008300,14000US72127008300,2256,29
G7201270008400,14000US72127008400,2923,235
G7201270008500,14000US72127008500,3176,219
G7201270008601,14000US72127008601,1548,131
G7201270008602,14000US72127008602,3264,176
G7201270008603,14000US72127008603,1330,48
G7201270008700,14000US72127008700,2152,82
G7201270008900,14000US72127008900,2213,126
G7201270009000,14000US72127009000,1904,46
G7201270009111,14000US72127009111,2517,250
G7201270009112,14000US72127009112,2759,125
G7201270009121,14000US72127009121,3224,254
G7201270009122,14000US72127009122,5131,319
G7201270009123,14000US72127009123,2156,113
G7201270009300,14000US72127009300,2465,61
G7201270009400,14000US72127009400,1516,80
G7201270009601,14000US72127009601,1358,48
G7201270009602,14000US72127009602,1594,95
G7201270009603,14000US72127009603,2330,156
G7201270009614,14000US72127009614,1677,36
G7201270009624,14000US72127009624,3456,91
G7201270009800,14000US72127009800,5115,263
G7201270009901,14000US72127009901,2972,144
G7201270009902,14000US72127009902,4631,78
G7201270009903,14000US72127009903,4060,193
G7201270009904,14000US72127009904,1905,147
G7201270010001,14000US72127010001,5687,198
G7201270010002,14000US72127010002,4164,203
G7201270010012,14000US72127010012,4982,377
G7201270010022,14000US72127010022,2803,62
G7201270010032,14000US72127010032,4619,283
G7201270010042,14000US72127010042,7124,584
G7201270010100,14000US72127010100,7841,556
G7201270010200,14000US72127010200,6196,166
G7201270010500,14000US72127010500,3652,202
G7201270980000,14000US72127980000,20,0
G7201270980101,14000US72127980101,0,0
G7201270980102,14000US72127980102,0,0
G7201270980103,14000US72127980103,845,0
G7201270980104,14000US72127980104,0,0
G7201270980105,14000US72127980105,0,0
G7201270980107,14000US72127980107,0,0
G7201270980108,14000US72127980108,0,0
G7201270980200,14000US72127980200,61,0
G7201270980300,14000US72127980300,0,0
G7201270990000,14000US72127990000,0,0
G7201290220100,14000US72129220100,6850,163
G7201290220200,14000US72129220200,2657,154
G7201290220300,14000US72129220300,1617,87
G7201290220401,14000US72129220401,4823,227
G7201290220402,14000US72129220402,4658,66
G7201290220501,14000US72129220501,3689,25
G7201290220502,14000US72129220502,3791,131
G7201290220600,14000US72129220600,2888,216
G7201290220700,14000US72129220700,4641,345
G7201310009200,14000US72131009200,2351,50
G7201310958500,14000US72131958500,4706,42
G7201310958700,14000US72131958700,4685,198
G7201310958800,14000US72131958800,5610,153
G7201310958900,14000US72131958900,2385,162
G7201310959000,14000US72131959000,3379,240
G7201310959200,14000US72131959200,4656,51
G7201310959300,14000US72131959300,3510,61
G7201310959500,14000US72131959500,4166,60
G7201330953300,14000US72133953300,4406,9
G7201330953500,14000US72133953500,3976,211
G7201330953600,14000US72133953600,5639,231
G7201330953700,14000US72133953700,2525,113
G7201330953800,14000US72133953800,4210,168
G7201330990000,14000US72133990000,0,0
G7201350510101,14000US72135510101,8457,226
G7201350510102,14000US72135510102,3825,217
G7201350510200,14000US72135510200,8625,247
G7201350510300,14000US72135510300,2738,109
G7201350510400,14000US72135510400,4940,160
G7201350510502,14000US72135510502,3828,212
G7201350510503,14000US72135510503,8933,222
G7201350510504,14000US72135510504,5195,154
G7201350510505,14000US72135510505,3494,117
G7201350510601,14000US72135510601,5576,68
G7201350510602,14000US72135510602,5495,76
G7201350510701,14000US72135510701,3926,24
G7201350510702,14000US72135510702,4637,59
G7201370120200,14000US72137120200,3624,280
G7201370120300,14000US72137120300,2012,85
G7201370120400,14000US72137120400,1495,149
G7201370120500,14000US72137120500,1229,34
G7201370120600,14000US72137120600,2817,393
G7201370120700,14000US72137120700,1320,92
G7201370120800,14000US72137120800,3212,256
G7201370120900,14000US72137120900,3233,202
G7201370121001,14000US72137121001,3600,108
G7201370121002,14000US72137121002,3154,222
G7201370121100,14000US72137121100,2917,76
G7201370121200,14000US72137121200,3042,105
G7201370121300,14000US72137121300,1123,34
G7201370121400,14000US72137121400,5493,354
G7201370121701,14000US72137121701,3200,10
G7201370121702,14000US72137121702,4173,15
G7201370121801,14000US72137121801,4083,0
G7201370121802,14000US72137121802,4779,147
G7201370121900,14000US72137121900,3023,64
G7201370122001,14000US72137122001,3925,83
G7201370122002,14000US72137122002,3640,99
G7201370122100,14000US72137122100,2371,0
G7201370122201,14000US72137122201,2397,126
G7201370122202,14000US72137122202,2422,45
G7201370122400,14000US72137122400,1814,32
G7201370990000,14000US72137990000,0,0
G7201390060102,14000US72139060102,3292,103
G7201390060103,14000US72139060103,2850,48
G7201390060104,14000US72139060104,5799,232
G7201390060211,14000US72139060211,5000,402
G7201390060212,14000US72139060212,4160,212
G7201390060213,14000US72139060213,2722,241
G7201390060222,14000US72139060222,5280,117
G7201390060223,14000US72139060223,2992,41
G7201390060301,14000US72139060301,4516,139
G7201390060302,14000US72139060302,5848,86
G7201390060401,14000US72139060401,3905,99
G7201390060403,14000US72139060403,3577,91
G7201390060404,14000US72139060404,4448,151
G7201390060501,14000US72139060501,5068,173
G7201390060502,14000US72139060502,3893,22
G7201410956900,14000US72141956900,3711,116
G7201410957000,14000US72141957000,4443,29
G7201410957100,14000US72141957100,4256,112
G7201410957200,14000US72141957200,4099,169
G7201410957300,14000US72141957300,3478,194
G7201410957400,14000US72141957400,1809,135
G7201410957500,14000US72141957500,2437,128
G7201410957600,14000US72141957600,3187,267
G7201430550100,14000US72143550100,10065,144
G7201430550200,14000US72143550200,4062,85
G7201430550300,14000US72143550300,5087,87
G7201430550400,14000US72143550400,4271,189
G7201430550500,14000US72143550500,4660,156
G7201430550601,14000US72143550601,3565,38
G7201430550602,14000US72143550602,3127,265
G7201430990000,14000US72143990000,0,0
G7201450560100,14000US72145560100,3627,113
G7201450560201,14000US72145560201,4981,252
G7201450560204,14000US72145560204,3244,122
G7201450560300,14000US72145560300,3025,122
G7201450560401,14000US72145560401,2807,131
G7201450560402,14000US72145560402,5018,241
G7201450560500,14000US72145560500,1268,105
G7201450560600,14000US72145560600,6023,215
G7201450560701,14000US72145560701,5311,347
G7201450560702,14000US72145560702,4862,132
G7201450560801,14000US72145560801,2209,63
G7201450560802,14000US72145560802,2877,295
G7201450560900,14000US72145560900,4386,241
G7201450990000,14000US72145990000,0,0
G7201470950500,14000US72147950500,4041,76
G7201470950600,14000US72147950600,4166,0
G7201470990000,14000US72147990000,0,0
G7201490720100,14000US72149720100,4460,153
G7201490720300,14000US72149720300,4647,165
G7201490720400,14000US72149720400,1574,61
G7201490720502,14000US72149720502,2586,64
G7201490720503,14000US72149720503,4127,34
G7201490720504,14000US72149720504,3731,221
G7201510950600,14000US72151950600,5291,150
G7201510950700,14000US72151950700,4921,19
G7201510950800,14000US72151950800,3080,56
G7201510950900,14000US72151950900,5100,51
G7201510951000,14000US72151951000,3020,191
G7201510951100,14000US72151951100,2196,115
G7201510951200,14000US72151951200,3730,215
G7201510951300,14000US72151951300,4792,12
